"user_id","activity","value"
1722,"nb_lost_calls",5
1806,"nb_lost_calls",4
1836,"nb_lost_calls",0
2194,"nb_lost_calls",10
2304,"nb_lost_calls",14
2655,"nb_lost_calls",8
2905,"nb_lost_calls",10
2988,"nb_lost_calls",17
3022,"nb_lost_calls",7
54,"nb_lost_calls",13
201,"nb_lost_calls",7
394,"nb_lost_calls",4
622,"nb_lost_calls",8
772,"nb_lost_calls",6
855,"nb_lost_calls",9
1072,"nb_lost_calls",3
1460,"nb_lost_calls",0
1966,"nb_lost_calls",0
2022,"nb_lost_calls",3
2072,"nb_lost_calls",3
2153,"nb_lost_calls",18
2204,"nb_lost_calls",12
2294,"nb_lost_calls",8
2388,"nb_lost_calls",16
2501,"nb_lost_calls",11
2588,"nb_lost_calls",15
101,"nb_lost_calls",5
154,"nb_lost_calls",11
255,"nb_lost_calls",8
353,"nb_lost_calls",12
455,"nb_lost_calls",7
1101,"nb_lost_calls",6
1404,"nb_lost_calls",7
1456,"nb_lost_calls",4
1486,"nb_lost_calls",0
1772,"nb_lost_calls",1
2253,"nb_lost_calls",16
2794,"nb_lost_calls",9
422,"nb_lost_calls",6
594,"nb_lost_calls",2
654,"nb_lost_calls",12
844,"nb_lost_calls",4
1201,"nb_lost_calls",4
1272,"nb_lost_calls",2
1360,"nb_lost_calls",0
1560,"nb_lost_calls",0
2144,"nb_lost_calls",7
2155,"nb_lost_calls",11
2401,"nb_lost_calls",8
2488,"nb_lost_calls",13
2601,"nb_lost_calls",9
2753,"nb_lost_calls",17
3094,"nb_lost_calls",7
3144,"nb_lost_calls",7
4,"nb_lost_calls",10
355,"nb_lost_calls",5
553,"nb_lost_calls",10
803,"nb_lost_calls",12
954,"nb_lost_calls",10
1004,"nb_lost_calls",10
1172,"nb_lost_calls",0
1356,"nb_lost_calls",1
1386,"nb_lost_calls",0
1556,"nb_lost_calls",2
1586,"nb_lost_calls",0
1604,"nb_lost_calls",5
1701,"nb_lost_calls",5
1854,"nb_lost_calls",7
1944,"nb_lost_calls",3
1960,"nb_lost_calls",0
2103,"nb_lost_calls",15
2255,"nb_lost_calls",9
2704,"nb_lost_calls",15
2844,"nb_lost_calls",5
2854,"nb_lost_calls",13
3001,"nb_lost_calls",7
3053,"nb_lost_calls",15
3103,"nb_lost_calls",15
322,"nb_lost_calls",3
522,"nb_lost_calls",4
601,"nb_lost_calls",8
704,"nb_lost_calls",8
751,"nb_lost_calls",6
1051,"nb_lost_calls",3
1344,"nb_lost_calls",2
1544,"nb_lost_calls",1
1903,"nb_lost_calls",11
1956,"nb_lost_calls",0
1986,"nb_lost_calls",0
2001,"nb_lost_calls",3
2051,"nb_lost_calls",3
2344,"nb_lost_calls",6
2688,"nb_lost_calls",11
2755,"nb_lost_calls",10
2803,"nb_lost_calls",13
2938,"nb_lost_calls",13
94,"nb_lost_calls",5
204,"nb_lost_calls",9
555,"nb_lost_calls",3
805,"nb_lost_calls",5
888,"nb_lost_calls",12
922,"nb_lost_calls",2
1303,"nb_lost_calls",10
1503,"nb_lost_calls",9
1751,"nb_lost_calls",1
2105,"nb_lost_calls",8
2244,"nb_lost_calls",5
2303,"nb_lost_calls",14
2504,"nb_lost_calls",13
3055,"nb_lost_calls",8
3105,"nb_lost_calls",8
53,"nb_lost_calls",13
104,"nb_lost_calls",7
194,"nb_lost_calls",3
288,"nb_lost_calls",11
401,"nb_lost_calls",6
488,"nb_lost_calls",10
1104,"nb_lost_calls",8
1251,"nb_lost_calls",2
1444,"nb_lost_calls",0
1672,"nb_lost_calls",3
1822,"nb_lost_calls",1
1905,"nb_lost_calls",4
2162,"nb_lost_calls",17
2203,"nb_lost_calls",12
2805,"nb_lost_calls",6
153,"nb_lost_calls",11
694,"nb_lost_calls",4
1151,"nb_lost_calls",0
1204,"nb_lost_calls",6
1305,"nb_lost_calls",3
1403,"nb_lost_calls",7
1505,"nb_lost_calls",2
2188,"nb_lost_calls",14
2305,"nb_lost_calls",7
2404,"nb_lost_calls",10
2604,"nb_lost_calls",11
2998,"nb_lost_calls",19
44,"nb_lost_calls",2
55,"nb_lost_calls",6
301,"nb_lost_calls",3
388,"nb_lost_calls",8
501,"nb_lost_calls",4
653,"nb_lost_calls",12
994,"nb_lost_calls",2
1044,"nb_lost_calls",2
1472,"nb_lost_calls",1
1644,"nb_lost_calls",0
1704,"nb_lost_calls",7
1894,"nb_lost_calls",0
2205,"nb_lost_calls",5
2288,"nb_lost_calls",12
2398,"nb_lost_calls",18
2598,"nb_lost_calls",17
2744,"nb_lost_calls",7
2894,"nb_lost_calls",5
3004,"nb_lost_calls",9
3,"nb_lost_calls",10
155,"nb_lost_calls",4
604,"nb_lost_calls",10
744,"nb_lost_calls",0
754,"nb_lost_calls",8
901,"nb_lost_calls",2
953,"nb_lost_calls",10
1003,"nb_lost_calls",10
1054,"nb_lost_calls",5
1405,"nb_lost_calls",0
1603,"nb_lost_calls",5
1853,"nb_lost_calls",7
2004,"nb_lost_calls",5
2054,"nb_lost_calls",5
2703,"nb_lost_calls",15
2788,"nb_lost_calls",13
2853,"nb_lost_calls",13
244,"nb_lost_calls",1
588,"nb_lost_calls",6
655,"nb_lost_calls",5
703,"nb_lost_calls",8
838,"nb_lost_calls",8
1372,"nb_lost_calls",0
1572,"nb_lost_calls",0
1651,"nb_lost_calls",3
1754,"nb_lost_calls",3
1801,"nb_lost_calls",1
2138,"nb_lost_calls",11
2498,"nb_lost_calls",15
2544,"nb_lost_calls",5
3088,"nb_lost_calls",11
3138,"nb_lost_calls",11
5,"nb_lost_calls",3
144,"nb_lost_calls",0
203,"nb_lost_calls",9
404,"nb_lost_calls",8
955,"nb_lost_calls",3
1005,"nb_lost_calls",3
1144,"nb_lost_calls",0
1254,"nb_lost_calls",4
1605,"nb_lost_calls",0
1855,"nb_lost_calls",0
1938,"nb_lost_calls",7
1972,"nb_lost_calls",0
2503,"nb_lost_calls",13
2705,"nb_lost_calls",8
2838,"nb_lost_calls",9
2855,"nb_lost_calls",6
62,"nb_lost_calls",12
103,"nb_lost_calls",7
705,"nb_lost_calls",1
1103,"nb_lost_calls",8
1154,"nb_lost_calls",2
1244,"nb_lost_calls",0
1338,"nb_lost_calls",6
1451,"nb_lost_calls",1
1538,"nb_lost_calls",5
2338,"nb_lost_calls",10
2444,"nb_lost_calls",5
2644,"nb_lost_calls",5
2698,"nb_lost_calls",13
2948,"nb_lost_calls",15
2999,"nb_lost_calls",13
88,"nb_lost_calls",9
205,"nb_lost_calls",2
304,"nb_lost_calls",5
504,"nb_lost_calls",6
898,"nb_lost_calls",14
1203,"nb_lost_calls",6
1744,"nb_lost_calls",0
2173,"nb_lost_calls",31
2238,"nb_lost_calls",8
2399,"nb_lost_calls",12
2403,"nb_lost_calls",10
2505,"nb_lost_calls",6
2599,"nb_lost_calls",11
2603,"nb_lost_calls",11
2957,"nb_lost_calls",15
2990,"nb_lost_calls",15
3044,"nb_lost_calls",1
105,"nb_lost_calls",0
188,"nb_lost_calls",7
298,"nb_lost_calls",13
498,"nb_lost_calls",12
644,"nb_lost_calls",2
794,"nb_lost_calls",0
904,"nb_lost_calls",4
1094,"nb_lost_calls",0
1105,"nb_lost_calls",1
1351,"nb_lost_calls",0
1438,"nb_lost_calls",3
1551,"nb_lost_calls",0
1703,"nb_lost_calls",7
2044,"nb_lost_calls",0
2094,"nb_lost_calls",0
2357,"nb_lost_calls",14
2390,"nb_lost_calls",14
2557,"nb_lost_calls",13
2590,"nb_lost_calls",13
3003,"nb_lost_calls",9
603,"nb_lost_calls",10
688,"nb_lost_calls",8
753,"nb_lost_calls",8
1053,"nb_lost_calls",5
1205,"nb_lost_calls",0
1654,"nb_lost_calls",5
1794,"nb_lost_calls",0
1804,"nb_lost_calls",3
1951,"nb_lost_calls",0
2003,"nb_lost_calls",5
2053,"nb_lost_calls",5
2198,"nb_lost_calls",16
2405,"nb_lost_calls",5
2499,"nb_lost_calls",9
2605,"nb_lost_calls",5
38,"nb_lost_calls",6
398,"nb_lost_calls",10
444,"nb_lost_calls",0
988,"nb_lost_calls",6
1038,"nb_lost_calls",6
1294,"nb_lost_calls",0
1638,"nb_lost_calls",1
1705,"nb_lost_calls",0
1753,"nb_lost_calls",3
1888,"nb_lost_calls",3
2178,"nb_lost_calls",17
2187,"nb_lost_calls",11
2298,"nb_lost_calls",14
2457,"nb_lost_calls",11
2490,"nb_lost_calls",11
2738,"nb_lost_calls",11
2888,"nb_lost_calls",9
2989,"nb_lost_calls",15
3005,"nb_lost_calls",2
403,"nb_lost_calls",8
605,"nb_lost_calls",3
738,"nb_lost_calls",4
755,"nb_lost_calls",1
1055,"nb_lost_calls",0
1194,"nb_lost_calls",0
1253,"nb_lost_calls",4
1454,"nb_lost_calls",3
2005,"nb_lost_calls",0
2055,"nb_lost_calls",0
2389,"nb_lost_calls",14
2589,"nb_lost_calls",13
2699,"nb_lost_calls",7
2798,"nb_lost_calls",15
2949,"nb_lost_calls",9
238,"nb_lost_calls",5
344,"nb_lost_calls",0
544,"nb_lost_calls",0
598,"nb_lost_calls",8
848,"nb_lost_calls",10
899,"nb_lost_calls",8
1112,"nb_lost_calls",7
1153,"nb_lost_calls",2
1755,"nb_lost_calls",0
2148,"nb_lost_calls",13
2538,"nb_lost_calls",9
2657,"nb_lost_calls",9
2690,"nb_lost_calls",9
2907,"nb_lost_calls",11
2940,"nb_lost_calls",11
3098,"nb_lost_calls",13
3148,"nb_lost_calls",13
73,"nb_lost_calls",26
138,"nb_lost_calls",3
299,"nb_lost_calls",7
303,"nb_lost_calls",5
405,"nb_lost_calls",1
499,"nb_lost_calls",6
503,"nb_lost_calls",6
857,"nb_lost_calls",10
890,"nb_lost_calls",10
944,"nb_lost_calls",0
1138,"nb_lost_calls",4
1255,"nb_lost_calls",0
1354,"nb_lost_calls",0
1554,"nb_lost_calls",1
1948,"nb_lost_calls",9
2177,"nb_lost_calls",17
2489,"nb_lost_calls",11
2848,"nb_lost_calls",11
257,"nb_lost_calls",9
290,"nb_lost_calls",9
457,"nb_lost_calls",8
490,"nb_lost_calls",8
903,"nb_lost_calls",4
1155,"nb_lost_calls",0
1238,"nb_lost_calls",2
1348,"nb_lost_calls",8
1548,"nb_lost_calls",7
1694,"nb_lost_calls",0
1844,"nb_lost_calls",0
1954,"nb_lost_calls",0
2199,"nb_lost_calls",10
2348,"nb_lost_calls",12
2438,"nb_lost_calls",6
2638,"nb_lost_calls",7
2993,"nb_lost_calls",21
98,"nb_lost_calls",11
305,"nb_lost_calls",0
399,"nb_lost_calls",4
505,"nb_lost_calls",0
1653,"nb_lost_calls",5
1738,"nb_lost_calls",3
1803,"nb_lost_calls",3
2157,"nb_lost_calls",12
2190,"nb_lost_calls",12
2248,"nb_lost_calls",10
2299,"nb_lost_calls",8
2393,"nb_lost_calls",20
2593,"nb_lost_calls",19
2689,"nb_lost_calls",9
2939,"nb_lost_calls",11
3038,"nb_lost_calls",5
78,"nb_lost_calls",12
87,"nb_lost_calls",6
198,"nb_lost_calls",9
357,"nb_lost_calls",6
390,"nb_lost_calls",6
638,"nb_lost_calls",6
788,"nb_lost_calls",4
889,"nb_lost_calls",10
905,"nb_lost_calls",0
1088,"nb_lost_calls",1
1448,"nb_lost_calls",5
1494,"nb_lost_calls",0
2038,"nb_lost_calls",1
2088,"nb_lost_calls",1
2257,"nb_lost_calls",10
2290,"nb_lost_calls",10
2799,"nb_lost_calls",9
289,"nb_lost_calls",9
489,"nb_lost_calls",8
599,"nb_lost_calls",2
698,"nb_lost_calls",10
849,"nb_lost_calls",4
1453,"nb_lost_calls",3
1655,"nb_lost_calls",0
1788,"nb_lost_calls",0
1805,"nb_lost_calls",0
2149,"nb_lost_calls",7
2493,"nb_lost_calls",17
2757,"nb_lost_calls",11
2790,"nb_lost_calls",11
3099,"nb_lost_calls",7
3149,"nb_lost_calls",7
48,"nb_lost_calls",8
438,"nb_lost_calls",4
557,"nb_lost_calls",4
590,"nb_lost_calls",4
807,"nb_lost_calls",6
840,"nb_lost_calls",6
998,"nb_lost_calls",8
1048,"nb_lost_calls",8
1288,"nb_lost_calls",0
1394,"nb_lost_calls",0
1594,"nb_lost_calls",0
1648,"nb_lost_calls",3
1898,"nb_lost_calls",5
1949,"nb_lost_calls",3
2107,"nb_lost_calls",9
2140,"nb_lost_calls",9
2189,"nb_lost_calls",12
2748,"nb_lost_calls",13
2849,"nb_lost_calls",5
2898,"nb_lost_calls",11
3057,"nb_lost_calls",9
3090,"nb_lost_calls",9
3107,"nb_lost_calls",9
3140,"nb_lost_calls",9
77,"nb_lost_calls",12
389,"nb_lost_calls",6
748,"nb_lost_calls",6
1123,"nb_lost_calls",21
1188,"nb_lost_calls",0
1349,"nb_lost_calls",2
1353,"nb_lost_calls",0
1455,"nb_lost_calls",0
1549,"nb_lost_calls",1
1553,"nb_lost_calls",1
1907,"nb_lost_calls",5
1940,"nb_lost_calls",5
1994,"nb_lost_calls",0
2289,"nb_lost_calls",10
2349,"nb_lost_calls",6
2693,"nb_lost_calls",15
2807,"nb_lost_calls",7
2840,"nb_lost_calls",7
2943,"nb_lost_calls",17
2964,"nb_lost_calls",15
99,"nb_lost_calls",5
248,"nb_lost_calls",7
338,"nb_lost_calls",1
538,"nb_lost_calls",2
893,"nb_lost_calls",16
1307,"nb_lost_calls",4
1340,"nb_lost_calls",4
1507,"nb_lost_calls",3
1540,"nb_lost_calls",3
1953,"nb_lost_calls",0
2249,"nb_lost_calls",5
2307,"nb_lost_calls",8
2340,"nb_lost_calls",8
2364,"nb_lost_calls",14
2548,"nb_lost_calls",11
2564,"nb_lost_calls",13
2789,"nb_lost_calls",11
2995,"nb_lost_calls",13
57,"nb_lost_calls",7
90,"nb_lost_calls",7
148,"nb_lost_calls",5
199,"nb_lost_calls",3
293,"nb_lost_calls",15
493,"nb_lost_calls",14
589,"nb_lost_calls",4
839,"nb_lost_calls",6
938,"nb_lost_calls",0
1148,"nb_lost_calls",6
1355,"nb_lost_calls",0
1449,"nb_lost_calls",0
1555,"nb_lost_calls",0
2139,"nb_lost_calls",9
2207,"nb_lost_calls",6
2240,"nb_lost_calls",6
2395,"nb_lost_calls",12
2595,"nb_lost_calls",11
2980,"nb_lost_calls",12
3089,"nb_lost_calls",9
3139,"nb_lost_calls",9
157,"nb_lost_calls",5
190,"nb_lost_calls",5
699,"nb_lost_calls",4
1128,"nb_lost_calls",7
1137,"nb_lost_calls",1
1248,"nb_lost_calls",4
1407,"nb_lost_calls",1
1440,"nb_lost_calls",1
1688,"nb_lost_calls",1
1838,"nb_lost_calls",0
1939,"nb_lost_calls",5
1955,"nb_lost_calls",0
2193,"nb_lost_calls",18
2380,"nb_lost_calls",11
2448,"nb_lost_calls",8
2464,"nb_lost_calls",11
2580,"nb_lost_calls",10
2648,"nb_lost_calls",9
2839,"nb_lost_calls",7
49,"nb_lost_calls",2
393,"nb_lost_calls",12
657,"nb_lost_calls",6
690,"nb_lost_calls",6
999,"nb_lost_calls",2
1049,"nb_lost_calls",2
1339,"nb_lost_calls",4
1539,"nb_lost_calls",3
1649,"nb_lost_calls",0
1748,"nb_lost_calls",5
1899,"nb_lost_calls",0
2293,"nb_lost_calls",16
2339,"nb_lost_calls",8
2495,"nb_lost_calls",9
2749,"nb_lost_calls",7
2899,"nb_lost_calls",5
3048,"nb_lost_calls",7
7,"nb_lost_calls",4
40,"nb_lost_calls",4
89,"nb_lost_calls",7
648,"nb_lost_calls",8
749,"nb_lost_calls",0
798,"nb_lost_calls",6
957,"nb_lost_calls",4
990,"nb_lost_calls",4
1007,"nb_lost_calls",4
1040,"nb_lost_calls",4
1098,"nb_lost_calls",3
1488,"nb_lost_calls",0
1607,"nb_lost_calls",0
1640,"nb_lost_calls",0
1857,"nb_lost_calls",1
1890,"nb_lost_calls",1
2048,"nb_lost_calls",3
2098,"nb_lost_calls",3
2239,"nb_lost_calls",6
2480,"nb_lost_calls",8
2664,"nb_lost_calls",9
2707,"nb_lost_calls",9
2740,"nb_lost_calls",9
2793,"nb_lost_calls",17
2857,"nb_lost_calls",7
2890,"nb_lost_calls",7
2914,"nb_lost_calls",11
2976,"nb_lost_calls",12
189,"nb_lost_calls",5
249,"nb_lost_calls",1
593,"nb_lost_calls",10
707,"nb_lost_calls",2
740,"nb_lost_calls",2
843,"nb_lost_calls",12
864,"nb_lost_calls",10
1127,"nb_lost_calls",7
1439,"nb_lost_calls",1
1798,"nb_lost_calls",1
2143,"nb_lost_calls",15
2376,"nb_lost_calls",11
2549,"nb_lost_calls",5
2576,"nb_lost_calls",10
2695,"nb_lost_calls",7
2945,"nb_lost_calls",9
3093,"nb_lost_calls",15
3143,"nb_lost_calls",15
149,"nb_lost_calls",0
207,"nb_lost_calls",3
240,"nb_lost_calls",3
264,"nb_lost_calls",9
448,"nb_lost_calls",6
464,"nb_lost_calls",8
689,"nb_lost_calls",6
895,"nb_lost_calls",8
1149,"nb_lost_calls",0
1298,"nb_lost_calls",2
1388,"nb_lost_calls",0
1588,"nb_lost_calls",0
1943,"nb_lost_calls",11
2507,"nb_lost_calls",7
2540,"nb_lost_calls",7
2680,"nb_lost_calls",6
2843,"nb_lost_calls",13
2930,"nb_lost_calls",8
39,"nb_lost_calls",4
107,"nb_lost_calls",1
140,"nb_lost_calls",1
295,"nb_lost_calls",7
495,"nb_lost_calls",6
880,"nb_lost_calls",7
989,"nb_lost_calls",4
1039,"nb_lost_calls",4
1107,"nb_lost_calls",2
1140,"nb_lost_calls",2
1198,"nb_lost_calls",0
1249,"nb_lost_calls",0
1343,"nb_lost_calls",10
1543,"nb_lost_calls",9
1639,"nb_lost_calls",0
1889,"nb_lost_calls",1
1988,"nb_lost_calls",0
2164,"nb_lost_calls",12
2343,"nb_lost_calls",14
2449,"nb_lost_calls",5
2476,"nb_lost_calls",8
2649,"nb_lost_calls",5
2739,"nb_lost_calls",9
2889,"nb_lost_calls",7
3000,"nb_lost_calls",14
93,"nb_lost_calls",13
280,"nb_lost_calls",6
348,"nb_lost_calls",3
364,"nb_lost_calls",6
480,"nb_lost_calls",5
548,"nb_lost_calls",4
739,"nb_lost_calls",2
1207,"nb_lost_calls",0
1240,"nb_lost_calls",0
1749,"nb_lost_calls",0
2195,"nb_lost_calls",10
2243,"nb_lost_calls",12
2264,"nb_lost_calls",10
2400,"nb_lost_calls",13
2407,"nb_lost_calls",5
2440,"nb_lost_calls",5
2600,"nb_lost_calls",12
2607,"nb_lost_calls",5
2640,"nb_lost_calls",5
3049,"nb_lost_calls",1
193,"nb_lost_calls",11
239,"nb_lost_calls",3
395,"nb_lost_calls",4
649,"nb_lost_calls",2
799,"nb_lost_calls",0
948,"nb_lost_calls",2
1099,"nb_lost_calls",0
1443,"nb_lost_calls",7
1707,"nb_lost_calls",1
1740,"nb_lost_calls",1
2049,"nb_lost_calls",0
2099,"nb_lost_calls",0
2180,"nb_lost_calls",9
2191,"nb_lost_calls",19
2295,"nb_lost_calls",8
2539,"nb_lost_calls",7
2676,"nb_lost_calls",6
2764,"nb_lost_calls",11
2926,"nb_lost_calls",8
3007,"nb_lost_calls",3
3040,"nb_lost_calls",3
139,"nb_lost_calls",1
380,"nb_lost_calls",3
564,"nb_lost_calls",4
607,"nb_lost_calls",4
640,"nb_lost_calls",4
693,"nb_lost_calls",12
757,"nb_lost_calls",2
790,"nb_lost_calls",2
814,"nb_lost_calls",6
876,"nb_lost_calls",7
1057,"nb_lost_calls",0
1090,"nb_lost_calls",0
1139,"nb_lost_calls",2
1698,"nb_lost_calls",3
1799,"nb_lost_calls",0
1848,"nb_lost_calls",1
2007,"nb_lost_calls",0
2040,"nb_lost_calls",0
2057,"nb_lost_calls",0
2090,"nb_lost_calls",0
2114,"nb_lost_calls",9
2280,"nb_lost_calls",7
2500,"nb_lost_calls",10
2795,"nb_lost_calls",9
3064,"nb_lost_calls",9
3114,"nb_lost_calls",9
43,"nb_lost_calls",10
276,"nb_lost_calls",6
449,"nb_lost_calls",0
476,"nb_lost_calls",5
595,"nb_lost_calls",2
845,"nb_lost_calls",4
993,"nb_lost_calls",10
1043,"nb_lost_calls",10
1239,"nb_lost_calls",0
1299,"nb_lost_calls",0
1643,"nb_lost_calls",5
1757,"nb_lost_calls",0
1790,"nb_lost_calls",0
1893,"nb_lost_calls",7
1914,"nb_lost_calls",5
2145,"nb_lost_calls",7
2439,"nb_lost_calls",5
2639,"nb_lost_calls",5
2743,"nb_lost_calls",15
2780,"nb_lost_calls",8
2814,"nb_lost_calls",7
2893,"nb_lost_calls",13
3095,"nb_lost_calls",7
3145,"nb_lost_calls",7
407,"nb_lost_calls",2
440,"nb_lost_calls",2
580,"nb_lost_calls",1
743,"nb_lost_calls",8
830,"nb_lost_calls",3
1199,"nb_lost_calls",0
1257,"nb_lost_calls",0
1290,"nb_lost_calls",0
1314,"nb_lost_calls",4
1498,"nb_lost_calls",1
1514,"nb_lost_calls",3
1739,"nb_lost_calls",1
1945,"nb_lost_calls",3
2130,"nb_lost_calls",6
2176,"nb_lost_calls",9
2314,"nb_lost_calls",8
2700,"nb_lost_calls",8
2845,"nb_lost_calls",5
2950,"nb_lost_calls",10
3039,"nb_lost_calls",3
3080,"nb_lost_calls",6
3130,"nb_lost_calls",6
64,"nb_lost_calls",7
243,"nb_lost_calls",9
349,"nb_lost_calls",0
376,"nb_lost_calls",3
549,"nb_lost_calls",0
639,"nb_lost_calls",4
789,"nb_lost_calls",2
900,"nb_lost_calls",9
1089,"nb_lost_calls",0
1157,"nb_lost_calls",0
1190,"nb_lost_calls",0
1345,"nb_lost_calls",2
1545,"nb_lost_calls",1
1930,"nb_lost_calls",2
2039,"nb_lost_calls",0
2089,"nb_lost_calls",0
2214,"nb_lost_calls",6
2276,"nb_lost_calls",7
2345,"nb_lost_calls",6
2543,"nb_lost_calls",13
2830,"nb_lost_calls",4
95,"nb_lost_calls",5
143,"nb_lost_calls",7
164,"nb_lost_calls",5
300,"nb_lost_calls",8
307,"nb_lost_calls",0
340,"nb_lost_calls",0
500,"nb_lost_calls",7
507,"nb_lost_calls",0
540,"nb_lost_calls",0
949,"nb_lost_calls",0
1143,"nb_lost_calls",8
1330,"nb_lost_calls",1
1398,"nb_lost_calls",0
1414,"nb_lost_calls",1
1530,"nb_lost_calls",0
1598,"nb_lost_calls",0
1789,"nb_lost_calls",0
2245,"nb_lost_calls",5
2330,"nb_lost_calls",5
2776,"nb_lost_calls",8
80,"nb_lost_calls",4
91,"nb_lost_calls",14
195,"nb_lost_calls",3
439,"nb_lost_calls",2
576,"nb_lost_calls",1
664,"nb_lost_calls",6
826,"nb_lost_calls",3
907,"nb_lost_calls",0
940,"nb_lost_calls",0
1243,"nb_lost_calls",6
1289,"nb_lost_calls",0
1445,"nb_lost_calls",0
1699,"nb_lost_calls",0
1849,"nb_lost_calls",0
1998,"nb_lost_calls",0
2126,"nb_lost_calls",6
2200,"nb_lost_calls",11
2230,"nb_lost_calls",5
2443,"nb_lost_calls",10
2643,"nb_lost_calls",11
3076,"nb_lost_calls",6
3126,"nb_lost_calls",6
14,"nb_lost_calls",4
180,"nb_lost_calls",2
400,"nb_lost_calls",5
695,"nb_lost_calls",4
964,"nb_lost_calls",4
1014,"nb_lost_calls",4
1189,"nb_lost_calls",0
1430,"nb_lost_calls",0
1614,"nb_lost_calls",0
1657,"nb_lost_calls",0
1690,"nb_lost_calls",0
1743,"nb_lost_calls",7
1807,"nb_lost_calls",0
1840,"nb_lost_calls",0
1864,"nb_lost_calls",1
1926,"nb_lost_calls",2
2300,"nb_lost_calls",9
2714,"nb_lost_calls",9
2826,"nb_lost_calls",4
2864,"nb_lost_calls",7
3043,"nb_lost_calls",9
45,"nb_lost_calls",2
339,"nb_lost_calls",0
539,"nb_lost_calls",0
643,"nb_lost_calls",10
680,"nb_lost_calls",3
714,"nb_lost_calls",2
793,"nb_lost_calls",8
995,"nb_lost_calls",2
1045,"nb_lost_calls",2
1093,"nb_lost_calls",5
1326,"nb_lost_calls",1
1499,"nb_lost_calls",0
1526,"nb_lost_calls",0
1645,"nb_lost_calls",0
1895,"nb_lost_calls",0
2043,"nb_lost_calls",5
2093,"nb_lost_calls",5
2326,"nb_lost_calls",5
2745,"nb_lost_calls",7
2800,"nb_lost_calls",10
2895,"nb_lost_calls",5
30,"nb_lost_calls",1
76,"nb_lost_calls",4
214,"nb_lost_calls",3
600,"nb_lost_calls",3
745,"nb_lost_calls",0
850,"nb_lost_calls",5
939,"nb_lost_calls",0
980,"nb_lost_calls",1
1030,"nb_lost_calls",1
1457,"nb_lost_calls",0
1490,"nb_lost_calls",0
1630,"nb_lost_calls",0
1793,"nb_lost_calls",3
1880,"nb_lost_calls",0
2150,"nb_lost_calls",8
2226,"nb_lost_calls",5
2514,"nb_lost_calls",7
2730,"nb_lost_calls",6
2880,"nb_lost_calls",4
3100,"nb_lost_calls",8
3150,"nb_lost_calls",8
114,"nb_lost_calls",1
176,"nb_lost_calls",2
245,"nb_lost_calls",1
443,"nb_lost_calls",8
730,"nb_lost_calls",0
1114,"nb_lost_calls",2
1293,"nb_lost_calls",4
1399,"nb_lost_calls",0
1426,"nb_lost_calls",0
1599,"nb_lost_calls",0
1689,"nb_lost_calls",0
1839,"nb_lost_calls",0
1950,"nb_lost_calls",4
2545,"nb_lost_calls",5
2850,"nb_lost_calls",6
145,"nb_lost_calls",0
230,"nb_lost_calls",0
676,"nb_lost_calls",3
1145,"nb_lost_calls",0
1193,"nb_lost_calls",2
1214,"nb_lost_calls",0
1350,"nb_lost_calls",3
1357,"nb_lost_calls",0
1390,"nb_lost_calls",0
1550,"nb_lost_calls",2
1557,"nb_lost_calls",0
1590,"nb_lost_calls",0
1999,"nb_lost_calls",0
2167,"nb_lost_calls",8
2168,"nb_lost_calls",10
2350,"nb_lost_calls",7
2414,"nb_lost_calls",5
2530,"nb_lost_calls",5
2614,"nb_lost_calls",5
26,"nb_lost_calls",1
100,"nb_lost_calls",6
130,"nb_lost_calls",0
343,"nb_lost_calls",5
543,"nb_lost_calls",6
976,"nb_lost_calls",1
1026,"nb_lost_calls",1
1130,"nb_lost_calls",0
1141,"nb_lost_calls",9
1245,"nb_lost_calls",0
1489,"nb_lost_calls",0
1626,"nb_lost_calls",0
1714,"nb_lost_calls",1
1876,"nb_lost_calls",0
1957,"nb_lost_calls",0
1990,"nb_lost_calls",0
2250,"nb_lost_calls",5
2445,"nb_lost_calls",5
2645,"nb_lost_calls",5
2726,"nb_lost_calls",6
2876,"nb_lost_calls",4
3014,"nb_lost_calls",3
200,"nb_lost_calls",4
614,"nb_lost_calls",4
726,"nb_lost_calls",0
764,"nb_lost_calls",2
943,"nb_lost_calls",4
1064,"nb_lost_calls",0
1230,"nb_lost_calls",0
1450,"nb_lost_calls",0
1745,"nb_lost_calls",0
2014,"nb_lost_calls",0
2064,"nb_lost_calls",0
2630,"nb_lost_calls",5
2983,"nb_lost_calls",11
3045,"nb_lost_calls",1
226,"nb_lost_calls",0
645,"nb_lost_calls",2
700,"nb_lost_calls",5
795,"nb_lost_calls",0
1095,"nb_lost_calls",0
1389,"nb_lost_calls",0
1589,"nb_lost_calls",0
1693,"nb_lost_calls",5
1730,"nb_lost_calls",0
1764,"nb_lost_calls",0
1843,"nb_lost_calls",3
2045,"nb_lost_calls",0
2095,"nb_lost_calls",0
2383,"nb_lost_calls",10
2526,"nb_lost_calls",5
2583,"nb_lost_calls",9
3030,"nb_lost_calls",0
50,"nb_lost_calls",3
126,"nb_lost_calls",0
414,"nb_lost_calls",2
630,"nb_lost_calls",1
780,"nb_lost_calls",0
1000,"nb_lost_calls",3
1050,"nb_lost_calls",3
1080,"nb_lost_calls",0
1126,"nb_lost_calls",0
1264,"nb_lost_calls",0
1650,"nb_lost_calls",0
1795,"nb_lost_calls",0
